poduct_category,Product Name,Link,Image,Price,product_description,tab_discription
nutrition,Patanjali Nutrela Sports Isoveda (Frevan-ice),https://www.patanjaliayurved.net/product/nutraceuticals/nutrition/patanjali-nutrela-sports-isoveda-frevan-ice/4211,https://www.patanjaliayurved.net/assets/product_images/400x500/1695642647IsovedaFrenchVanilla1kg.png,4095,nutrela sports isoveda scientifically formulated product rooted ayurveda containing premium ultrafiltered uniformly homogenized easytoabsorb whey protein isolate meet fitness goal,benefitsingredientsrich proteinbcaaglutaminebiofermenteddigestive enzymesdigestive enzymeswhey protein isolatenature identical flavouring substancesstabilizer ins taurineanticaking agent ins sweetener ins flour treatment agent insi ins  biofermented extracts  shiitake mushroom cornhadjod extract cissus quadrangularisallergen information contains milk
nutrition,Patanjali Nutrela Daily Energy Capsule,https://www.patanjaliayurved.net/product/nutraceuticals/nutrition/patanjali-nutrela-daily-energy-capsule/3502,https://www.patanjaliayurved.net/assets/product_images/400x500/1700468621PATNUTRELADAILYENERGYCAPSULE750M1.png,255,daily energy natural organic vitamin b complex supplement containing essential bio fermented b vitamins  recommended daily allowance rda b vitamin contains organic moringa organic spirulina  natural gluten free bio fermented supplements proven better bodys nutrient absorption improves bodys immune function,benefitsingredientshow useother product infosupports gut health fights fatigueimmune support energy booster nerve function brain functionorganic spirulina organic moringa vitamin  vitamin b vitamin b vitamin b biotin vitamin bspinach extractrice biofermented extract mgcapsulecorn biofermented extract mgcapsuleanticaking agent ins i ins iii ins starchfructoolingosaccharidesstabilizer ins resveratrol capsule day directed physicianbest days manufacturing
nutrition,Patanjali Nutrela Bone Health Natural,https://www.patanjaliayurved.net/product/nutraceuticals/nutrition/patanjali-nutrela-bone-health-natural/3503,https://www.patanjaliayurved.net/assets/product_images/400x500/1688810308PATNUTRELABONEHEALTHNATURAL500M1.png,213,patanjali nutrela bone health  natural vegetarian calcium supplement vegans non vegans nutrela bone health  vegan gmo free gluten free added color preservative delivers  rda calcium,benefitsingredientshow useother product infouseful bone health fracture healing bone strengtheningmoti pishti mgmukta shukti bhasma mgsaileya lichenparmelia perlataext wipi mgtake capsule day post meal lukewarm water directed physicianbest days manufacturing date
nutrition,Patanjali Nutrela Sports Whey Per (Fvic),https://www.patanjaliayurved.net/product/nutraceuticals/nutrition/patanjali-nutrela-sports-whey-per-fvic/4207,https://www.patanjaliayurved.net/assets/product_images/400x500/1695642781WheyPerformancefrenchvanillaflavour1kg1.png,3150,nutrela sports  whey performance scientifically formulated product rooted ayurveda containing premium ultrafiltered uniformly homogenized easytoabsorb protein blend whey protein isolate wpi whey protein concentrate wpc meet fitness goal,benefitsingredientshow useother product infosource protein creatine monohydrate added sugar biofermented vitaminsuseful forbody builderfitness enthusiastgym loveractive lifestylesport athletewhey proteins  isolate concentratecocoa powdernature identical flavoring substancesanti caking agent ins stabilizer ins ins mineral premix phosphorus potassium zinc calcium magnesium ferrous fumarate manganese copper iodine selenium molybdenum chromiumsweetener ins amino acids lglutaminelarginineiodized saltvitamins premix vitamin b vitamin b vitamin b vitamin b vitamin b vitamin b vitamin b vitamin bbotanical extracts rose hips spinach hadjodflour treatment agent insi ins biofermented extracts shiitake mushroom lcarnitineallergen information contains milk days consume  scoop g ml chilled waterth day onwards consume level scoop g ml chilled waterfrom day  consume level scoop g ml chilled water shakes day best results
nutrition,Patanjali Nutrela Sports Whey Performance (Choc-irish),https://www.patanjaliayurved.net/product/nutraceuticals/nutrition/patanjali-nutrela-sports-whey-performance-choc-irish/4209,https://www.patanjaliayurved.net/assets/product_images/400x500/1695642710WheyPerformancechocirishflavour1kg1.png,3150,nutrela sports  whey performance scientifically formulated product rooted ayurveda containing premium ultrafiltered uniformly homogenized easytoabsorb protein blend whey protein isolate wpi whey protein concentrate wpc meet fitness goal,benefitsingredientshow usesource protein bcaa glutamine biofermented digestive enzymesuseful forbody builderfitness enthusiastgym loveractive lifestylesport athletewhey proteins  isolate concentratecocoa powdernature identical flavouring substancesanti caking agent ins stabilizer ins ins mineral premix phosphorus potassium zinc calciummagnesium ferrous fumarate manganese copperiodine selenium molybdenum chromiumsweetener ins amino acids lglutaminelarginineiodized saltvitamins premix vitamin b vitamin b vitamin b vitamin b vitamin b vitamin b vitamin b vitamin bbotanical extracts rose hips spinach hadjodflour treatment agent insi ins biofermented extracts shiitake mushroomlcarnitineallergen information contains milk days consume  scoop g ml chilled waterth day onwards consume level scoop g ml chilled waterfrom day  consume level scoop g ml chilled water
nutrition,Patanjali Nutrela Spirulina Natural,https://www.patanjaliayurved.net/product/nutraceuticals/nutrition/patanjali-nutrela-spirulina-natural/3499,https://www.patanjaliayurved.net/assets/product_images/400x500/1688810679PATNUTRELASPIRULINANATURALTAB535MG1.png,225,purest form  natural spirulina powder fulfill daily requirement protein vitamin minerals spirulina considered super food,benefitsingredientshow useother product infosuper foodhelps maintain healthy cholesterol levelreduces fatigueimproves digestion gut healthspirulina powder asgandh root extract anticaking agent ins i ins iii ins ins iiimoringa leaf extract amla extract stabilizer ins ins best days manufacturing
nutrition,Patanjali Nutrela Vit B12 Natural,https://www.patanjaliayurved.net/product/nutraceuticals/nutrition/patanjali-nutrela-vit-b12-natural/3497,https://www.patanjaliayurved.net/assets/product_images/400x500/1688810752PATNUTRELAVITB12NATURAL350MG1.png,128,indias st bio fermented vitamin b nutrela bio fermented b  vegetarian gmo free gluten free added color preservative bio fermented supplements proven better bodys nutrient absorption improves bodys immune function,benefitsingredientshow useother product infonutrela bio fermented vitamin b helps nerve strengthening fights stress improves cognition thinking remembering judging problem solving skills useful general vitalitycorn extract moringa extract aloevera extract  capsule day directed physicianbest days manufacturing
nutrition,PATANJALI NUTRELA SPORTS MASS GAINER (FRVAN-ICE),https://www.patanjaliayurved.net/product/nutraceuticals/nutrition/patanjali-nutrela-sports-mass-gainer-frvan-ice/4205,https://www.patanjaliayurved.net/assets/product_images/400x500/1695642847MassGainerFrenchVanillaFalvour1kg1.png,1350,patanjali nutrela sports mass gainer frvanice,benefitsingredientshow usesource protein creatine monohydrate added sugar biofermented vitaminsuseful forbody builderfitness enthusiastgym loveractive lifestylesport athletemaltodextrinmilk solids whey protein skimmed milk powdercreatine monohydrateanticaking agents ins nature identical flavouring substancescow milk calciumstabilizer ins mineral premix phosphorus potassium zinc calcium magnesium ferrous fumarate manganese copper iodine selenium molybdenum chromiumtaurine vitamin premix vitamin vitamin b vitamin b vitamin b vitamin b vitamin b vitamin b vitamin bsweetener ins biofermented vitamins vitamin ktake ml water add scoop nutrela sports mass gainer daily mix vigorously completely homogenous drink immediately best results use shaker better mixing taste aroma
nutrition,Patanjali Nutrela Iron Complex Natural,https://www.patanjaliayurved.net/product/nutraceuticals/nutrition/patanjali-nutrela-iron-complex-natural/3496,https://www.patanjaliayurved.net/assets/product_images/400x500/1688810783PATNUTRELAIRONCOMPLEXNATURAL350M1.png,135,nutrela iron complex natural  vegan natural iron supplement vegans non vegans gluten free gmo free added color preservative free helps meet  rda iron,benefitsingredientshow useother product infouseful treating anemia weakness support rbc formationmandoor bhasmaspinach extractroship extracttake capsule day post meal lukewarm water directed physicianbest days manufacturing date
nutrition,Patanjali Nutrela Slim Choice Powder,https://www.patanjaliayurved.net/product/nutraceuticals/nutrition/patanjali-nutrela-slim-choice-powder/3723,https://www.patanjaliayurved.net/assets/product_images/400x500/16888075711.png,1169,patanjali nutrela slim choice powder meal replacement comes whey protein biofermented vitamins permitted botanical extracts helps control hunger supports weight management useful reduction sugar craving improve insulin sensitivity boost metabolism,benefitsingredientshow useother product infouseful reduction sugar craving improve insulin sensitivity boost metabolismwhey whey protein concentrate whey protein isolate fructooligosaccharides calcium caseinate maltodextrin botanical extracts  garcinia cambogia green coffee coffea arabica green tea camellia sinensis rose hips agathi sesbania grandiflora gudmar gymnema sylvestre cinamon cinnamomum zeeylanicum grape seed vitis vinifera silymarin silybum marianum coleus forskohlii ashwagandha withania somnifera resvertrol blueberry moringa moringa oleifera glucomannan emulsifier ins i nature identical flavouring substance anticaking agent ins ins ii vitamins vitamin vitamin e vit b vit b vit b vit b vit b vit b vit b vit b minerals  zinc copper chromium picolinate selenium tricalcium phosphate magnesium potassium ferrrous fumarete manganese molybdenum sodium emulsifier ins ins  thikner ins  conjugated linoeic acid sweetener ins  biofermented vitamins  vit k manaquinone vitamin d sodium chloride spinach spinacia oleracea leaf chromium picolinatefor effective weight loss replace meals daily patanjali nutrela slim choice shake eat nutritious fresh meal moderate minutes physical daily activitybest days date manufacturing
nutrition,Patanjali Nutrela Weight Gain Powder,https://www.patanjaliayurved.net/product/nutraceuticals/nutrition/patanjali-nutrela-weight-gain-powder/3751,https://www.patanjaliayurved.net/assets/product_images/400x500/16888073031.png,2200,mass gainers provides calories patanjali nutrela weight gain formulated deliver highest calorie kcal serving optimum weight gain unique balanced formulation easy absorb proteins complex carbohydrates essential nutrients natural herbs minerals bio fermented vitamins contains essential amino acids added glutamine  safe effects,benefitsingredientshow useuseful achieving ideal body weight gain weight fat naturallysoya proein isolatewhey whey protein concentratediluent maltodextrinsugaranticaking agent ins artificial flavoring substances bananacalcium caseinatesminerals  phosphorus potassium zinc tricalcium phosphate magnesium ferrous fumarate manganese copper iodineselenium molybdenum chromiumlglutamine date powderherbs  patal kohda mahameda sitawar kandamula lilium polyphyllum ridhi genthi bariyara musali kawach asgandhkhandemulsifier ins  vitamin b carotenevitamins vitamin b vitamin b vitamin b vitamin b vitamin b vitamin b vitamin bspinach biofermented extract powdersoy biofermented extract powderrose hips extract powdershiitake mushroom extract biofermentedpvitamin k mkmix desired quantity specified recommended dosage ml cream milk shake drink immediately better results servings day
